year,agency_code,ach_score,eg_score,books,media_school,devices,device_access,act_per1000,bha_per1000,total_funds,total_ppe,he_pct,music_cat,theatre_cat,poverty,number_of_teachers,pct_met
2019,120314,74.3,67.5,8.79,2002,0.93,No,29.3427,46.948,4766137,5594.06,0.346153855,Y,N,NEITHER,61,60
2019,120315,66.3,84.7,16.18,2005,0.67,Yes,0,15.083,3417889,5155.19,0.027027028,Y,N,NEITHER,39,18.8
2019,120316,58.7,84,43.01,2001,0.62,Yes,0,0,1869072,6489.84,0.285714299,Y,N,HIGH,24,18.2
2019,120318,70.8,86.8,6.08,2001,0.91,No,0,3.515,5739274,5043.3,0.190476194,Y,N,NEITHER,72,31.3
2019,120320,65.8,85.1,18.43,2002,0.66,Yes,0,0,2023636,6570.25,0.272727281,Y,N,NEITHER,23,16.7
2019,120324,64.1,82,28.65,2002,0.63,Yes,5.7143,2.857,2220749,6345,0.119999997,Y,N,NEITHER,26,50
2019,120334,71.6,84.5,13.88,1999,0.89,Yes,11.2782,33.835,2746252,5162.13,0.161290318,Y,N,NEITHER,35,21.4
2019,120338,62.4,82.8,19.89,2003,0.8,Yes,0,14.493,2121614,6149.61,0.391304344,Y,N,NEITHER,24,50
2019,120340,55.9,92.1,26.67,2003,0.49,Yes,0,15.686,1732478,6794.04,0.083333336,Y,N,HIGH,23,33.3
2019,120344,72.9,81.9,31.33,2001,0.7,Yes,0,0,1641091,5678.52,0.222222224,Y,N,NEITHER,20,16.7
2019,120346,75.5,66.9,16.63,2001,0.62,No,6.6225,4.967,3324149,5503.56,0.128205136,Y,N,NEITHER,42,44.4
2019,120350,67.5,85.3,16.57,1999,0.6,Yes,13.2827,0,2761115,5239.31,0.233333334,Y,N,NEITHER,34,16.7
2019,120352,0,0,38.86,1996,0.93,No,13.1579,0,1660533,21849.14,0.307692319,,,NEITHER,15,
2019,120354,49.6,67.3,11.38,2006,0.88,Yes,0,1.733,3169298,5492.72,0.135135129,Y,N,HIGH,41,
2019,120360,58.5,84.9,18.59,1998,0.96,Yes,3.5336,0,1937262,6845.45,0.260869563,Y,N,NEITHER,25,16.7
2019,120364,58.8,84.2,22.15,1999,0.83,Yes,0,7.692,2085758,5348.1,0.119999997,Y,N,NEITHER,24,0
2019,120368,64.8,73.5,19.64,2000,0.59,Yes,0,2.247,2628013,5905.65,0.28125,Y,N,NEITHER,32,0
2019,120370,78.1,90.4,14.21,2003,0.91,No,4.9383,4.938,4558986,5628.38,0.360000014,Y,Y,NEITHER,53,38.5
2019,120374,72.5,83.1,8.87,1999,0.6,Yes,0,2.342,2359293,5525.28,0.178571433,Y,N,NEITHER,30,62.5
2019,120376,63.6,85.7,10.52,2005,0.62,Yes,12.7737,20.073,2970795,5421.16,0.290322572,Y,N,NEITHER,36,43.8
2019,120380,72.8,68.9,14.83,2002,0.69,Yes,0,0,2703901,4997.97,0.303030312,Y,N,NEITHER,34,25
2019,120386,53.1,73.9,30.06,1998,0.72,Yes,2.5907,5.181,2404312,6228.79,0.107142858,Y,N,NEITHER,28,0
2019,120390,54,82,10.72,2005,0.72,Yes,0,32.075,2757752,5203.31,0.303030312,Y,N,HIGH,36,21.4
2019,12A000,69.3,82.3,10.94,2006,2.96,Yes,0,6.25,,,,N,N,LOW,27,0
2019,130304,63.1,89.8,14.39,2002,0.65,Yes,0,0,4688114,5370.12,0.142857149,Y,N,NEITHER,60,13.3
2019,130307,86.7,90,5.91,2006,0.67,No,7.0194,12.419,7831624,4228.74,0.166666672,Y,Y,LOW,97,56.3
2019,130308,62.9,93.1,11.58,2004,0.67,No,0,17.153,3162891,5425.2,0.294117659,Y,N,NEITHER,41,0
2019,130309,61.8,92.2,22.07,2000,0.47,Yes,0,2.695,2243903,6048.26,0.181818187,Y,N,NEITHER,31,27.3
2019,130310,68.9,89.2,4.52,2003,0.59,No,6.875,3.75,7429056,4643.16,0.252747268,Y,Y,NEITHER,102,21.1
2019,130311,63.3,84.7,19.86,2008,0.57,Yes,0,6.726,2885784,6470.37,0.233333334,Y,N,NEITHER,42,20
2019,130312,79.8,81.9,14.84,2003,0.91,Yes,0,0,4985517,4650.67,0.131147534,Y,N,LOW,67,0
2019,130313,39.4,76.5,11.96,2003,0.51,Yes,5.8962,18.868,5154940,6078.94,0.186440677,Y,N,NEITHER,64,17.6
2019,130314,64.9,92.5,9.05,1993,0.64,Yes,10.0334,13.378,6531126,5460.81,0.069444448,Y,Y,NEITHER,90,47.1
2019,130315,78.1,83.2,17.69,2006,0.62,Yes,2.7397,17.808,3663314,5018.24,0.179487184,Y,N,LOW,45,5.6
2019,130316,65.9,68.2,9.13,2003,0.63,No,6.5094,4.882,7266288,5912.36,0.350649357,Y,Y,NEITHER,90,10.5
2019,130317,0,0,0,0,0.52,Yes,36.036,0,2761912,24882.1,0.15384616,,,NEITHER,18,50
2019,130318,58.7,87.9,9.24,2006,0.74,No,2.8571,40,5679124,5408.69,0.258064508,Y,N,NEITHER,68,76.5
2019,130319,86.8,89.1,12.81,2004,0.68,Yes,0,0.951,5183804,4932.26,0.140625,Y,N,LOW,76,28.6
2019,130320,83.4,100,9.89,2008,0.77,No,2.1023,10.512,6110826,4282.29,0.217391297,Y,N,LOW,75,44.4
2019,130321,64.3,88.8,14.42,2005,0.71,Yes,2.5478,6.369,4552834,5799.79,0.226415098,Y,N,NEITHER,56,46.7
2019,130322,66.6,93.4,16.7,1999,0.59,Yes,3.0075,18.045,3684803,5541.06,0.524999976,Y,N,LOW,43,0
2019,130323,70,85.3,17.8,2009,0.73,Yes,2.8736,27.299,4015613,5769.56,0.268292695,Y,Y,NEITHER,48,60
2019,130324,70.3,61.2,4.05,2002,0.55,No,2.381,21.429,5436816,6472.4,0.018867925,Y,Y,LOW,59,0
2019,130325,66.8,89.3,14.06,2005,0.86,No,0,0,4043374,5946.14,0.116279073,Y,N,NEITHER,44,16.7
2019,130326,73,97.9,3.19,1996,0.62,No,1.5711,19.639,7030917,5523.11,0.234567896,Y,Y,NEITHER,89,16.7
2019,130327,61.4,94.2,7.98,2006,0.64,No,10.917,34.934,4750191,5185.8,0.452830195,Y,Y,NEITHER,66,31.3
2019,130328,39.6,78.4,24.63,2004,0.71,Yes,0,0,1928302,6200.33,0.238095239,Y,N,HIGH,23,11.1
2019,130329,46.1,84,17.23,1999,0.76,Yes,2.5707,11.568,4587460,5896.48,0.166666672,Y,N,NEITHER,58,6.7
2019,130330,67.3,93.5,20.54,1997,0.55,Yes,0,0,2202885,6595.47,0.230769232,Y,N,NEITHER,30,62.5
2019,130331,66.9,77.4,13.09,2003,0.82,Yes,0,0,4611928,5211.22,0.280000001,Y,N,LOW,57,0
2019,130332,80,82.5,5.93,2003,0.59,No,3.5672,5.351,7371280,4382.45,0.352941185,Y,Y,LOW,91,40
2019,130333,0,0,7.81,2005,0.57,Yes,19.2308,9.615,761262,7319.84,0,Y,N,NEITHER,10,0
2019,130336,0,0,14.94,2003,0.65,Yes,0,1.395,3820275,5328.14,0.390243888,Y,N,LOW,47,
2019,130337,83.6,100,12.93,2007,0.69,Yes,2.4876,9.95,3560432,4428.4,0.422222227,Y,N,LOW,46,38.9
2019,130338,65.2,91.5,13.1,1998,0.67,Yes,0.932,0,5559190,5180.98,0.384615392,Y,N,NEITHER,67,46.7
2019,130340,47.6,78.4,17.77,2001,0.72,Yes,2.6144,10.458,4719628,6169.45,0.178571433,Y,N,NEITHER,86,13.3
2019,130342,45.4,92.1,18.45,2002,0.79,Yes,4.1725,2.782,4784275,6654.07,0.277777791,Y,N,HIGH,76,6.7
2019,130344,53.5,90.3,25.43,2001,0.7,Yes,3.413,0,3447084,5882.4,0.365853667,Y,N,HIGH,42,13.3
2019,130345,73.5,94,7.97,2007,0.78,Yes,0.8961,10.753,5223079,4680.18,0.222222224,Y,N,LOW,86,5.9
2019,130346,83.5,100,11.23,2008,0.76,No,0,15.552,5637256,4383.56,0.44262296,Y,Y,LOW,68,88.9
2019,130349,81.2,75.6,0,0,1.01,Yes,0,5.682,791590,4497.68,0.100000002,N,N,NEITHER,11,0
2019,130350,92.5,83.2,0,0,0.88,Yes,8.4034,4.202,861653,3620.4,0.375,Y,Y,NEITHER,10,33.3
2019,130355,67.5,100,11.26,2009,0.7,No,8.3256,21.277,5604799,5184.83,0.492063493,Y,N,NEITHER,72,88.2
2019,132304,55.4,53.2,9.76,2004,0.56,No,6.3816,10.211,7968758,5085.36,0.131578952,Y,Y,LOW,107,14.3
2019,132308,59.6,78.8,16.77,1998,1.27,No,1.938,5.814,2979110,5773.47,0.375,Y,N,NEITHER,42,20
2019,132312,52.3,82.4,18.47,2003,1.25,No,0,0,2143406,5700.55,0.272727281,Y,N,NEITHER,27,45.5
2019,132314,46.8,75.7,25.56,2008,0.91,Yes,0,1.842,3483262,6414.85,0.275000006,Y,N,NEITHER,89,33.3
2019,132328,50.6,93.2,17.5,2000,0.93,Yes,0,6.787,2500781,5657.88,0.241379306,Y,N,NEITHER,32,20
2019,132330,47.6,60.8,11.53,2008,0.99,No,4.6118,30.746,6224308,4784.25,0.520547926,Y,N,NEITHER,79,23.5
2019,132332,48.7,78.6,26.34,1998,0.7,Yes,0,3.04,2058828,6257.84,0.307692319,Y,N,NEITHER,30,23.1
2019,132336,47.4,81.6,24.57,2003,0.65,Yes,0,0,2524266,8556.84,0.428571433,Y,N,NEITHER,31,9.1
2019,13A000,62.1,90.7,0,0,2.05,Yes,2.3697,28.436,,,0.537037015,Y,Y,LOW,63,20
2019,13B000,48.5,57.3,0.15,2013,4.25,No,0,1.271,,,0.357142866,Y,Y,NEITHER,71,0
2019,13C000,43.3,82.6,0,0,5.73,No,0,0,,,,Y,N,NEITHER,35,40
2019,13D000,46,57.1,0,0,3.35,No,0,17.893,,,0,Y,N,HIGH,39,0
2019,140304,65.8,64.7,32.13,2000,0.91,No,2.8011,14.006,2156153,6039.65,0.166666672,Y,N,NEITHER,27,0
2019,140305,87.2,76.1,0,0,0.64,Yes,0,0,1138801,5038.95,0.384615392,,,LOW,14,16.7
2019,140306,0,0,19.42,2012,0.5,No,30.7692,30.769,982765,15119.48,0.583333314,,,HIGH,12,50
2019,140307,0,0,217.32,2009,0.41,Yes,3882.3529,794.118,912326,26833.17,0.818181813,,,HIGH,14,
2019,140308,72,80.7,34.45,2000,0.82,No,0,0,1964486,5710.72,0.304347813,Y,N,NEITHER,25,0
2019,140309,94.8,85.4,0,0,0.99,No,2.5445,0,1597945,4066.02,0.523809552,,,LOW,19,33.3
2019,140312,54.1,80.3,21.57,1998,1.53,No,0,20.325,2916137,5927.11,0.424242437,Y,Y,HIGH,37,7.7
2019,140316,61,81.6,21.33,2002,1.26,No,0,0,2456925,5687.33,0.266666681,Y,N,NEITHER,30,0
2019,140324,54.9,78.7,31.93,2001,1.21,Yes,1.992,9.96,2813212,5604.01,0.15625,Y,N,HIGH,33,12.5
2019,140332,51,75.4,18.74,2005,0.68,Yes,8.6806,27.778,3014799,5234.03,0.194444448,Y,N,HIGH,39,0
2019,140336,64,55.7,20.67,2000,0.77,No,0,12.132,3099822,5372.31,0.216216222,Y,N,NEITHER,40,10
2019,140340,69.9,66.4,35.32,1998,1.09,No,0,3.344,3173644,5307.1,0.32432431,Y,N,NEITHER,39,10
2019,140344,58.4,72.4,41.84,2001,0.68,No,4.1841,4.184,1473888,6166.9,0.166666672,Y,N,NEITHER,20,0
2019,140348,68.9,82.5,13.27,2001,0.9,No,8.284,11.834,5274083,6241.52,0.213114753,Y,Y,NEITHER,64,44.4
2019,140352,70,91.6,18.29,2003,1.25,No,4.3796,5.839,4009098,5852.7,0.377777785,Y,N,NEITHER,50,10
2019,140356,65.4,73.9,15.7,2001,0.61,Yes,0,14.793,3844802,5687.58,0.375,Y,N,NEITHER,43,10
2019,140360,64.2,69.4,49.8,2002,0.65,Yes,0,0,1145769,6986.41,0.428571433,Y,N,NEITHER,18,33.3
2019,140368,61.4,84.5,23.42,2006,0.85,No,5.4054,10.811,3035544,5469.45,0.421052635,Y,N,NEITHER,37,6.3
2019,140372,70.6,72.5,24.15,1999,1.35,No,0,5.208,2031059,5289.22,0.043478262,Y,N,NEITHER,25,0
2019,140376,59.8,77.9,94.14,1999,0.52,Yes,0,0,986827,8292.68,0.529411793,Y,N,NEITHER,17,50
2019,140384,65.8,80.5,41.44,2001,1.11,No,3.0675,18.405,2280459,6995.28,0.407407403,Y,N,NEITHER,26,16.7
2019,140386,70.1,65.3,11.46,1993,1.08,No,23.2558,7.994,8032908,5837.87,0.212121218,Y,Y,NEITHER,105,41.7
2019,140388,0,0,56.96,2002,0.89,Yes,0,85.714,1153820,8241.58,0.266666681,Y,N,HIGH,18,
2019,140390,61.6,81,17.74,1996,0.8,No,12.6761,29.577,4943962,6963.33,0.129032254,Y,Y,NEITHER,64,0
2019,140392,35.1,71.2,58.17,1997,0.63,Yes,0,36.232,1096214,7943.59,0.357142866,Y,N,HIGH,14,0
2019,140396,51.7,71.7,47.34,1999,0.83,Yes,3.5336,14.134,2105570,7440.18,0.239999995,Y,N,HIGH,26,16.7
2019,150304,74,76.6,10.41,1997,0.57,No,0,2.398,2687122,6443.94,0.433333337,Y,N,LOW,36,0
2019,150308,86.5,77,31.7,2004,1.09,No,0,0,3056844,5745.95,0.578947365,Y,N,NEITHER,40,0
2019,150310,70.3,60.7,0,0,0.93,No,2.381,9.524,2231824,5313.87,0.269230783,Y,N,LOW,32,0
2019,150312,68.8,80.5,23.93,2003,0.59,No,9.8361,45.902,2006090,6577.35,0.391304344,Y,N,LOW,24,90
2019,150350,79,80.2,0,0,0.76,No,5.5556,0,550521,3058.45,0.5,Y,Y,LOW,6,0
2019,160304,70,84.8,140.05,2009,0.79,Yes,0,0,804610,10449.5,0.333333343,Y,N,NEITHER,13,0
2019,160306,71,77.9,37.23,1999,1.12,Yes,0,2.358,2864813,6756.64,0.382352948,Y,N,NEITHER,43,0
2019,160308,69.1,81.8,35.3,1997,1.04,Yes,0,6.818,2870581,6524.05,0.333333343,Y,N,NEITHER,43,40
2019,160309,0,0,0,0,0.3,Yes,111.1111,55.556,586833,32601.86,0.5,,,NEITHER,7,
2019,160310,68.5,85.2,36.93,1998,0.9,Yes,3.6232,68.841,1780223,6450.09,0.150000006,Y,N,NEITHER,26,60
2019,160311,79,88.9,17.13,2002,0.87,Yes,11.994,32.984,3264403,4894.16,0.282051295,Y,N,LOW,47,60
2019,160313,81.7,98.4,11.63,2000,0.78,Yes,33.9321,21.956,3345827,6678.3,0.100000002,Y,Y,NEITHER,48,33.3
2019,160314,84.8,94.2,6.73,2005,0.84,Yes,7.3983,16.03,4458957,5498.1,0.218181819,Y,Y,LOW,60,40
2019,160316,82.6,86.1,109.35,1994,0.76,Yes,20.202,20.202,820785,8290.78,0.285714299,Y,N,NEITHER,13,83.3
2019,160317,70.6,81.5,36.24,1998,0.6,Yes,43.8247,39.841,1556836,6202.54,0.166666672,Y,N,NEITHER,22,40
2019,160318,75.4,91.1,21.9,2002,0.9,Yes,3.8685,21.277,2842682,5498.42,0.216216222,Y,N,NEITHER,40,71.4
2019,160322,78.6,90.3,17.13,1996,0.92,Yes,0,0,3574525,6293.18,0.545454562,Y,N,NEITHER,49,33.3
2019,160324,63.5,63.6,23.43,2000,1.13,Yes,16.9014,18.31,4360833,6142.02,0.18965517,Y,N,NEITHER,67,0
2019,160326,76.5,91.5,26.08,2000,1,Yes,2.4752,19.802,2707752,6702.36,0.400000006,Y,N,NEITHER,33,75
2019,160332,69.4,68.3,45.16,1998,0.9,Yes,0,0,1808046,6388.86,0.13636364,Y,N,NEITHER,28,16.7
2019,160343,88.1,84.7,0,0,,0,0,0,250368,5109.58,0.5,,,LOW,3,
2019,160344,80.4,97.4,6.74,1998,0.67,Yes,8.3026,4.613,6196826,5716.63,0.276315779,Y,Y,NEITHER,80,23.1
2019,160352,74.5,80,16.94,1999,1.21,Yes,0,1.239,4016220,4976.73,0.407407403,Y,N,LOW,60,0
2019,16B000,79.8,62.1,99.01,2010,7.21,No,0,0,,,,Y,N,LOW,17,0
2019,170316,54.4,59.3,11.53,1990,0.61,Yes,5.4496,2.725,4388746,5979.22,0.207547173,Y,N,NEITHER,55,33.3
2019,170334,64.2,71,22.51,2004,1.09,Yes,0,8.621,2159099,6204.31,0.083333336,Y,N,HIGH,30,50
2019,170338,41.4,61.6,19.35,1999,0.7,Yes,12.1739,41.739,3408972,5928.65,0.108108111,Y,N,NEITHER,40,8.3
2019,170339,50.5,85.1,22.42,2005,1.15,Yes,0,18.576,2383813,7380.23,0.370370358,Y,N,HIGH,32,12.5
2019,170342,54.8,83.6,37.36,1993,0.96,Yes,0,14.652,1764995,6465.19,0.142857149,Y,N,HIGH,24,0
2019,170344,43.4,75.6,41.36,1997,0.75,Yes,0,0,1312603,7631.42,0.200000003,Y,N,HIGH,19,0
2019,180302,67.5,83.8,17.12,2006,0.68,Yes,14.9031,41.729,3168441,4721.97,0.540540516,Y,Y,NEITHER,38,42.1
2019,180304,68.9,80.9,19.85,2007,0.9,Yes,0,5.926,3909937,5792.5,0.355555564,Y,N,NEITHER,55,0
2019,180308,76.1,93.6,12.78,2007,1.4,No,3.6058,8.413,4442529,5339.58,0.333333343,Y,Y,LOW,50,55.6
2019,180312,59,85.4,27.23,2006,0.86,Yes,0,16.181,1813235,5868.08,0.285714299,Y,Y,NEITHER,23,0
2019,180316,63.6,75.4,22.08,2004,0.84,Yes,5.059,6.745,3266634,5508.66,0.194444448,Y,Y,NEITHER,45,26.7
2019,180320,64.9,68.5,14.09,2006,1.25,No,5.9952,7.194,4402051,5278.24,0.400000006,Y,Y,NEITHER,53,33.3
2019,180323,0,0,0,0,0.11,Yes,0,0,1584754,13196.82,0.416666657,N,N,NEITHER,17,
2019,180324,54.3,83.2,37.3,2003,1.1,Yes,0,0,2553947,5953.26,0.214285716,Y,N,NEITHER,32,30
2019,180325,97,84.3,0,0,1.9,No,0,0,1442648,3527.26,0.357142866,Y,Y,NEITHER,14,66.7
2019,180326,65,83,31.4,2003,0.83,Yes,0,0,2538568,5542.73,0.370370358,Y,N,NEITHER,29,7.7
2019,180332,56,83.7,29.26,2005,0.67,Yes,2.457,12.285,2454318,6030.27,0.200000003,Y,N,NEITHER,32,38.5
2019,180336,63.5,70.6,15.52,2002,0.76,Yes,0,9.653,3029163,5847.81,0.233333334,Y,N,NEITHER,35,15.4
2019,180340,77.7,88.2,14.29,2006,1.08,No,14.9254,13.777,4619069,5303.18,0.145833328,Y,Y,LOW,52,20
2019,180342,70.2,82.8,24.31,2005,0.7,Yes,7.8125,13.672,2612064,5101.69,0.241379306,Y,Y,NEITHER,32,25
2019,180343,54.5,82.3,31.71,2004,0.63,Yes,6.012,4.008,3095225,6202.86,0,Y,Y,NEITHER,53,13.3
2019,180344,62.1,93.1,25.26,2003,0.64,Yes,2.0492,12.295,2595466,5318.58,0.068965517,Y,Y,NEITHER,41,30
2019,180346,63,61.8,20.85,2005,0.73,Yes,4.2373,4.237,2278158,4826.61,0.214285716,Y,Y,NEITHER,28,50
2019,180348,69.7,81.1,11.45,2004,1.28,No,26.9608,14.706,4466537,5473.7,0.519999981,Y,Y,NEITHER,54,33.3
2019,180352,67.4,75.8,23.51,2005,0.56,Yes,19.9005,9.95,2116878,5265.87,0.208333328,Y,N,LOW,25,0
2019,180356,78.7,86.5,29.49,2002,0.84,Yes,0,1.416,3842255,5442.29,0.155555561,Y,Y,NEITHER,43,33.3
2019,180360,56.8,80.1,22.35,2003,0.93,Yes,1.8382,29.412,3087933,5676.35,0.157894731,Y,Y,NEITHER,38,13.3
2019,180364,58.4,81.7,27.31,2004,0.78,Yes,0,36.585,2378061,4833.46,0.275862068,Y,Y,NEITHER,29,21.4
2019,180368,77.1,90.9,39.23,2006,0.67,Yes,0,1.961,2605940,5109.69,0.206896558,Y,N,LOW,29,0
2019,180372,55.3,92.6,27.76,2004,0.6,Yes,0,0,3751808,5816.76,0.400000006,Y,N,HIGH,58,60
2019,180376,70.1,84.6,17.69,2006,1.23,No,11.4638,14.991,5765935,5084.6,0.424242437,Y,Y,NEITHER,69,60
2019,180379,68.4,88.7,31.12,2007,0.91,Yes,1.8587,0,3060545,5688.75,0.285714299,Y,Y,NEITHER,35,23.1
2019,180380,70.2,75.2,21.33,2005,0.76,Yes,7.6628,0,3110487,5958.79,0.176470593,Y,N,NEITHER,39,25
2019,180388,55.7,83.4,24.76,2004,0.67,Yes,2.3585,80.189,2665296,6286.08,0.088235296,Y,N,HIGH,35,15.4
2019,181312,60.7,84.7,19.6,1994,0.78,Yes,13.913,26.087,2640393,4591.99,0.272727281,Y,N,NEITHER,38,11.8
2019,181316,54.4,55.4,16.75,2001,0.74,Yes,6.6964,4.464,2343791,5231.68,0.193548381,Y,N,NEITHER,35,58.8
2019,181318,53.9,82.6,0,0,0.25,Yes,13.986,20.979,1298162,9078.06,0.1875,N,Y,NEITHER,21,0
2019,181322,66.2,62.9,10.58,1993,1.45,No,6.8898,7.874,5157286,5076.07,0.266666681,Y,N,NEITHER,80,16.7
2019,181326,60.5,58.2,29.95,1998,0.98,No,2.584,12.92,2054598,5309.04,0.083333336,Y,N,NEITHER,31,12.5
2019,181332,65.8,90.9,34.08,1997,0.53,Yes,0,0,1969125,6115.3,0.285714299,Y,N,HIGH,24,33.3
2019,181336,65.2,60.8,37.95,2001,1.78,No,0,0,1635550,4699.86,0.280000001,Y,N,NEITHER,25,36.4
2019,181342,0,0,26.12,2002,1.06,No,0,0,1785939,5598.56,0.387096763,Y,N,HIGH,33,0
2019,181344,58.9,63.4,23.08,1996,1.14,No,4.1322,0,2540064,5248.07,0.266666681,Y,N,NEITHER,54,53.8
2019,182304,0,0,8.2,2006,3.05,No,0,0,1854765,30406.01,0.666666687,,,NEITHER,13,
2019,182316,67.9,85,8.71,2008,0.65,No,14.6199,8.772,4039661,5905.94,0.282608688,Y,Y,NEITHER,52,38.5
2019,182321,57.5,54.9,36.44,2008,0.93,Yes,10.2041,26.239,3029999,4416.91,0.236842111,Y,Y,NEITHER,39,31.6
2019,182322,77.6,86.8,13.49,2000,0.79,Yes,0,4.525,2070516,4684.43,0.172413796,Y,N,NEITHER,30,90.9
2019,182324,56.9,89.4,21.69,2001,0.81,No,0,2.717,2166753,5887.92,0.25,Y,N,HIGH,30,18.2
2019,182328,47.4,59.9,35.84,1996,0.92,No,0,6.224,2460541,5104.86,0.161290318,Y,N,HIGH,37,23.1
2019,182700,95.5,76.8,6.94,2001,1.8,Yes,0,0,967263,4478.08,0,N,Y,LOW,11,33.3
2019,190304,73.5,64.5,66.38,2002,0.65,Yes,0,22.472,1676367,9417.8,0.214285716,Y,N,NEITHER,22,50
2019,190308,65,81.2,43.87,1998,0.8,Yes,0,6.349,2374178,7537.08,0.5,Y,N,NEITHER,29,30
2019,190310,0,0,423.69,2000,0.11,Yes,76.9231,0,872101,67084.79,0.25,N,N,HIGH,11,0
2019,190312,43.8,58.4,29.7,2002,0.59,Yes,6.6445,1.661,3521783,5850.14,0.069767445,Y,N,HIGH,50,26.7
2019,190316,69.5,74.1,33.09,1999,0.74,Yes,4.9505,2.475,2914321,7213.67,0.071428575,Y,N,NEITHER,32,33.3
2019,190328,64.6,79.3,38.59,1999,0.75,Yes,17.2786,4.32,2487637,5372.87,0.037037037,Y,N,LOW,32,56.3
2019,190332,67.7,80,43.22,2005,0.79,Yes,28,4,1854167,7416.67,0,Y,N,NEITHER,25,0
2019,190336,60.1,85.2,16.32,1999,0.7,Yes,18.315,3.663,5287323,6455.83,0.218181819,Y,N,HIGH,70,37.5
2019,190339,73.2,69.5,28.47,2005,0.66,Yes,0,0,3200445,4645.06,0.190476194,Y,N,LOW,49,25
2019,190340,64.6,82.6,38.34,2003,0.69,Yes,7.326,0,1899723,6958.7,0.280000001,Y,N,NEITHER,27,12.5
2019,190341,67.4,89.9,34.66,2003,0.83,Yes,1.773,0,3413485,6052.28,0.174999997,Y,N,LOW,50,53.8
2019,190342,76.2,81.7,19.42,2000,0.72,Yes,10.2041,10.204,7320565,5335.69,0.268292695,Y,Y,LOW,93,57.9
2019,190346,78.8,80,30.39,2003,0.96,Yes,0,2.481,4124373,5117.09,0.196078435,Y,N,LOW,54,0
2019,190348,67.4,80.3,27.05,1999,0.71,Yes,2.0161,4.032,3181630,6414.58,0.162162155,Y,N,NEITHER,56,0
2019,190350,62.1,91.9,36.4,2001,0.86,Yes,0,7.657,4352283,6665.06,0.339622647,Y,N,HIGH,54,80
2019,190352,70.5,72,42.22,1999,0.8,Yes,2.9499,8.85,2408946,7106.04,0.275862068,Y,N,NEITHER,30,30
2019,190370,52.9,92.6,38.26,2004,0.71,Yes,0,0,4102696,7997.46,0.265306115,Y,N,HIGH,70,23.1
2019,190501,90.2,72,91.8,2000,0.5,Yes,0,0,36089,601.49,,N,N,,,
2019,19A000,78.5,73.9,24.73,2015,1.99,Yes,1.7668,1.767,,,,Y,N,LOW,41,16.7
2019,19B000,93.8,72.6,0,0,,0,1.9608,0,,,0,Y,Y,LOW,48,41.7
2019,19C000,72.1,77.9,4.67,0,8.23,Yes,0,14.019,,,0,Y,N,LOW,23,50
2019,200304,67.4,77.6,25.06,1999,0.79,Yes,0,6.41,2369657,7595.06,0.423076928,Y,N,HIGH,30,0
2019,200308,72.9,84.2,14.83,1998,0.79,Yes,28.7081,4.785,1731225,8283.38,0.352941185,Y,Y,NEITHER,25,100
2019,200310,69.1,86.6,8.36,1999,0.74,Yes,0,32.389,1369625,5545.05,0.210526317,Y,N,NEITHER,23,75
2019,200312,69,67.4,61.64,1998,0.66,Yes,0,0,1194763,7708.16,0.181818187,Y,N,HIGH,16,0
2019,200314,71.1,82.6,55.55,1998,0.76,Yes,0,11.628,1312837,7632.78,0.411764711,Y,N,NEITHER,18,33.3
2019,200320,65,79.3,50.68,1996,0.65,Yes,0,0,1503184,8351.03,0.25,Y,N,NEITHER,21,33.3
2019,200322,0,0,8.28,2005,0.86,Yes,49.1803,0,628373,10301.22,0.5,,,HIGH,10,0
2019,200324,65.8,93.6,14.48,2003,1.02,Yes,4.5045,2.252,3339251,7520.84,0.239999995,Y,N,HIGH,44,12.5
2019,200328,67.3,56.3,18.3,1994,0.72,Yes,0,4.246,2850551,6052.13,0.25,Y,N,NEITHER,39,22.2
2019,200330,68.8,93.8,14.58,2004,0.8,Yes,21.7391,37.267,1885270,5854.88,0.200000003,Y,N,NEITHER,28,62.5
2019,200332,66.7,75.2,44.74,1997,0.85,Yes,0,0,1034776,8551.87,0.466666669,Y,N,HIGH,16,0
2019,200336,56.5,77.9,28.99,2000,0.93,Yes,0,0,1940265,7029.95,0.190476194,Y,N,HIGH,25,0
2019,200350,85.7,79.2,3.2,2000,1.08,Yes,0,20.979,622428,4352.66,0.142857149,Y,N,NEITHER,7,40
2019,20A000,53.7,79.6,142.86,2001,1.81,No,5.4945,27.473,,,0.5,,,NEITHER,19,0
2019,210304,57.2,81.8,15.63,2001,0.79,Yes,8.7527,8.753,2737853,5990.93,0.166666672,Y,N,NEITHER,33,70
2019,210306,62.5,86.4,21.32,1997,1.08,No,0,6.316,2730708,5748.86,0.159999996,Y,N,NEITHER,31,8.3
2019,210312,67,75,6.86,1994,0.64,Yes,0,5.263,3504854,6148.87,0.219512194,Y,N,NEITHER,45,16.7
2019,210316,0,0,26.02,1998,0.82,No,2.3095,0,3145158,7263.65,0.45714286,Y,N,HIGH,35,
2019,220308,65.3,85.4,21.02,1998,0.8,Yes,0,0,2852798,5968.2,0.352941185,Y,N,NEITHER,40,25
2019,220310,70.8,81.4,14.76,1989,0.51,Yes,13.8122,5.525,2916118,8055.58,0.485714287,Y,N,NEITHER,33,25
2019,220312,58.6,74.7,15.66,1999,0.65,Yes,0,4.608,2290968,5278.73,0.400000006,Y,N,NEITHER,29,0
